pathway	SRR5275058	SRR5275059	SRR5275060	SRR5275061	SRR5275062	SRR5275063	SRR5275064	SRR5275065	SRR5275066	SRR5275067	SRR5275068	SRR5275069	SRR5275070	SRR5275071	SRR5275072	SRR5275073	SRR5275074	SRR5275075	SRR5275076	SRR5275077	SRR5275078	SRR5275079	SRR5275080	SRR5275081	SRR5275082	SRR5275083	SRR5275084	SRR5275085	SRR5275086	SRR5275087	SRR5275088	SRR5275089	SRR5275090	SRR5275091	SRR5275092	SRR5275093	SRR5275094	SRR5275095	SRR5275096	SRR5275097	SRR5275098	SRR5275099	SRR5275100	SRR5275101	SRR5275102	SRR5275103	SRR5275104	SRR5275105	SRR5275106	SRR5275107	SRR5275108	SRR5275109	SRR5275110	SRR5275111	SRR5275112	SRR5275113	SRR5275114	SRR5275115	SRR5275116	SRR5275117	SRR5275118	SRR5275119	SRR5275120	SRR5275121	SRR5275122	SRR5275123	SRR5275124	SRR5275125	SRR5275126	SRR5275127	SRR5275128	SRR5275129	SRR5275130	SRR5275131	SRR5275132	SRR5275133	SRR5275134	SRR5275135	SRR5275136	SRR5275137	SRR5275138	SRR5275139	SRR5275140	SRR5275141	SRR5275142	SRR5275143	SRR5275144	SRR5275145	SRR5275146	SRR5275147	SRR5275148	SRR5275149	SRR5275150	SRR5275151	SRR5275152	SRR5275153	SRR5275154	SRR5275155	SRR5275156	SRR5275157	SRR5275158	SRR5275159	SRR5275160	SRR5275161	SRR5275383	SRR5275384	SRR5275385	SRR5275386	SRR5275387	SRR5275388	SRR5275389	SRR5275390	SRR5275391	SRR5275392	SRR5275393
PWY-6163	10655.469858686347	27788.65588678109	12199.845632176064	18570.36257216063	10044.239994236228	14275.000909517263	15375.234923285243	16298.098630893464	23222.951069921994	14331.407660043249	34774.19400415416	17105.48979691764	10995.914048414132	18817.27236122509	10983.198072412884	9623.824848431033	10684.177288513923	8920.66134151493	8574.220161632693	16974.74703530322	9957.72944429346	11282.329757544414	3039.1812654485407	6385.356903698385	7319.848261567204	15654.384425902057	18218.650029785513	22285.38611570036	13207.389072651244	3783.7331652302646	3983.699405379714	12508.14060718543	14041.87103666532	4040.6371863980025	10516.349819603183	19792.116233748802	6526.324277199974	18955.79626225769	16903.74435466036	15214.159912753848	16058.034231528658	9114.808380289596	5095.491707346856	10614.6761792525	19949.917798707975	8431.254706300017	6312.33569065241	9313.341511030905	8276.09606806816	7775.068761009263	11687.678465029818	11395.834256730628	14331.66265625499	11653.957098593639	17340.867600703612	17386.234517225665	16092.222928855983	6824.931580647729	13338.837195389066	10201.51940023504	14996.608196036028	3732.351087227589	9170.233470957579	20179.476132454056	11825.60630723684	8272.385295932861	36976.63197766301	7790.8131187095305	8723.352570529227	8758.662958233655	10404.547217471893	9212.961934405292	21242.996593762346	33184.65037127264	7191.452020379496	10902.14575303915	14022.738802775852	10724.858699370494	9289.154310466905	1957.892519235857	20171.957013109128	31341.933034050515	18026.286365753374	26439.29808378174	16952.12611731585	9109.28553035592	13614.014930373105	5728.245842759331	11943.904194661261	12471.643948556472	5244.860650158036	8712.843254331565	13708.24726714448	31792.10943985566	9933.322982409556	12703.922190223373	10794.408329288723	5135.287059594223	34450.078157263735	13209.037265502702	12547.359121026115	8053.518908797831	17249.493637473726	22895.95763769204	8441.276125383476	7745.473999582018	10360.761335423544	12008.912830825653	9325.620032048377	5584.932776278856	11222.970026278244	10847.626629237137	14163.67675380609	5597.889341769538	4876.1678472236445
PWY-6165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.99046214931937	0.0	25.549765298226745	11.418226697680065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.675336704640236	0.0	0.0	0.0	13.90801370467827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6168	8393.485766013979	24313.30551592658	9161.099011469782	16235.422293646592	8816.861305470851	13524.050560671465	13019.314931483483	15566.803541578485	16913.247083588754	12301.773378418207	21637.556729280714	11490.589962110944	9932.835311502773	16593.230597036338	7943.851841110246	5558.030646345056	7679.444079234413	6712.516025915149	6547.999405237939	15730.71057795669	7510.450223366035	8216.116575893248	2242.860206585142	4665.211744158611	6786.770125403223	11772.043319671106	11645.930664282405	17272.070253984566	12405.65183524362	3069.345985437398	2684.7143636658775	7528.0848713388605	8934.290786537305	3004.999629360224	8777.731748669146	16994.29201630242	5218.056680257649	14065.393529132081	14982.136914828594	10247.480160653755	11262.930097008875	6277.039719506647	3611.493180233632	7296.9788581119465	11195.70429836824	6644.91157305308	2670.9021691265207	5868.586583234545	6267.861889144302	7056.391174189006	10293.28268783997	11530.137269395684	4068.1436296947936	5241.438245530462	14525.786278079131	9302.958248830919	9922.018941983271	4625.28236914548	7252.109866738904	7920.845112271986	13364.27715245881	2556.21641730059	5794.506875395125	14480.535074827147	7343.221957561814	6463.502748836122	16379.84861740627	6573.431837761862	6116.633815858132	6788.639211170315	5939.604043367712	7621.728804104551	8282.168554504671	23025.104517584354	3809.9897201850777	8038.806617863923	6817.255918623179	8315.581405838999	6037.600476956028	1493.6578039815145	19043.22880166694	24410.120163639644	14374.778641470448	16710.835568225863	12078.15099593745	6937.047873058037	10734.013828293613	5532.872360112301	11138.81409714109	10944.791441241223	6440.598871308055	6864.576322237076	10799.23800013955	26340.264682858204	7865.382814020265	10979.40739548427	8996.186229438581	4340.153390468316	30600.16668673947	5413.85752558736	8621.86386091392	5694.689444037689	12585.851927686641	13162.397809203247	6160.186190289091	6104.312509476162	8603.12462342273	8301.852006489415	7863.65747897936	3521.8058309878174	9674.18869869417	9231.649612553963	12950.638219273458	5060.305547243212	4640.654462220247
PWY-6182	44.28220763487828	37.25014477046787	34.25818657473909	391.38559171101787	14.102278251553091	150.81894883626467	27.476763878299092	425.79951991767285	1541.516403844362	23.18556650131382	54.04916953399121	92.48283455997067	0.0	17.092803338916173	68.81086563030381	665.5345994406573	385.0743410769288	233.12004995686905	8.990651986104744	45.75443028877866	198.36010443234082	23.28518234605972	16.978240294462747	58.275054699917156	0.0	495.55072187183976	809.3613165683801	2546.325162766078	63.25790632655081	151.21440660281016	127.1010798888944	239.44028487827157	0.0	142.7741180729655	397.67582852606307	953.9822397659934	187.47713878594783	800.2658864958321	358.3023828185267	290.33833966784186	436.63328356749776	230.2045405928682	136.21423575273738	233.40157852192038	81.47593742134184	86.7102281732791	109.28949690560403	4.17181845597105	288.9112658713029	0.0	13.389229846219713	23.516957726009238	13.059677773121614	130.6368933209303	0.0	18.75422785736475	92.80968306012437	163.64473800960528	62.29887067921842	24.587103099734634	38.50273928304475	6.420162433636848	12.103353519067683	443.108757661702	420.27005417559525	114.83000409056082	172.8165536541404	24.057062091439594	205.67522716361105	0.0	0.0	34.574870670094796	22.911501571606898	724.8884344323599	66.16042349334094	49.199418722597365	0.0	231.60389664537635	10.667348046887478	6.924073578794092	92.21623985057818	92.02985503655874	0.0	10.329341610245525	1208.4607666234945	0.0	18.634939792144852	0.0	0.0	39.174330922847034	0.0	0.0	78.46493576536126	74.81447833843384	106.37921331844414	72.10406455847058	34.04381855149307	119.05697034676531	56.01065314439359	142.09775218830197	171.8729333880202	353.66686663850425	112.5983623799118	1377.3046701555743	157.1694365157423	147.9851738272896	123.54591914645222	193.45801123852442	21.927690925360736	0.0	24.255051895024597	18.24112291829992	63.95538820113066	8.57788416695451	0.0
PWY-6185	0.0	47.80782047890077	41.32320582909193	453.5959862775415	15.953915744355141	165.82041069346786	33.44536265902899	448.6469611496601	1824.4641362409798	27.134846433484554	62.49002814821798	95.05401319196648	0.0	21.957666819341327	25.520800387004545	340.7928526053334	280.1160612094718	250.1874157245673	1.0615754762056333	47.160489396475555	152.36374404207373	12.462086245549255	17.991754512125542	42.4637898536816	0.0	555.6492173409207	859.8028523413807	2757.4093720026717	67.91534246488824	164.59768172812704	149.99184376075956	277.79488452538686	0.0	173.4516689230235	483.69447269670866	1126.798258819667	213.44079067395649	809.5532672594059	385.3972466148295	348.4487270666292	522.155637812008	270.31266401648105	139.765641616487	267.49707522907704	91.14020385291587	84.72106074519279	110.7947716734216	4.944333249937453	312.09030011736724	0.0	13.958401550085757	27.776158995812015	14.970921762453628	140.80198087865705	0.0	22.789112317035517	111.54343973630094	196.53015520549138	61.83253977417083	27.635104282778908	47.881578228420054	5.905102527420124	15.227555740873257	453.9513116503751	499.4323698533728	131.560973047693	178.4194627527357	26.20048726815467	118.39214620022386	0.0	0.0	40.08873015969231	26.64852011461018	616.5727328556898	75.97220273707761	42.008938071930196	0.0	267.8491409742993	13.495502630536855	7.862060820785356	73.3525314570503	75.64969646481909	0.0	9.944955668360043	1071.6710342738606	0.0	21.347057933081146	0.0	0.0	46.253452478619245	0.0	0.0	93.46224531958153	91.9978588648616	125.58151984186553	81.27434520802645	43.588837675821864	146.62644965251607	66.55040404761098	158.29237384164202	185.73399697228692	420.504374933117	125.00481738591495	1522.4893647994443	143.19869585884044	148.40082677726866	148.18618367275997	216.50030523779515	19.900608158741132	0.0	26.30152215950243	20.35661109878827	67.97739949573027	6.931986218626576	0.0
PWY-6193	0.0	0.0	0.0	22.401727349424757	0.0	15.05461397978294	3.497069027395622	22.358972943506373	26.43501412127113	0.0	10.240300627206075	0.0	0.0	0.0	0.0	63.11092065024591	65.04205617104166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.68210356606957	66.22982569986704	331.7575402680056	17.703819041417773	28.725501626233296	0.0	0.0	0.0	0.0	0.0	0.0	10.916138176492359	0.0	44.77618146301743	0.0	0.0	0.0	7.784614478758795	31.960039164274214	7.708715214130979	0.0	4.496877168632894	0.0	62.31589486858574	0.0	0.0	0.0	0.0	24.337614864421354	0.0	0.0	0.0	0.0	10.571617161716174	0.0	0.0	0.0	0.0	28.016536258211847	0.0	0.0	0.0	0.0	110.17280240420737	0.0	0.0	0.0	0.0	46.257175701131054	0.0	0.0	0.0	22.006553083123563	0.0	0.0	0.0	18.519410457192315	0.0	0.0	23.646370362609357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.142570739144527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.33217587979753	0.0	16.868223513556597	0.0	0.0	0.0	0.0	0.0	0.0	15.906020558002938	0.0	0.0
PWY-6210	0.0	0.0	0.0	55.42673574813243	0.0	0.0	0.0	7.530653612269092	140.37491618320166	0.0	8.52336448598131	3.75	0.0	0.0	14.319654427645787	47.55263157894737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.258827889247711	90.11868067859136	0.0	4.026845637583893	7.0845680419421	0.0	0.0	0.0	10.02627070245574	27.347758033330262	0.0	8.474629259330687	0.0	0.0	0.0	34.92040133779264	0.0	21.396788547107757	0.0	0.0	0.0	0.0	0.0	11.407269338303822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.10703363914373	13.858959537572256	19.057373624843336	0.0	0.0	0.0	0.0	11.282704685749435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.191875966950853	0.0	0.0	2.663065496286293	14.499969947562159	0.0	0.0	0.0	0.0	11.499227202472952	0.0	0.0	0.0	4.090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	32.58805513016845	0.0	14.862264975951026	0.0	0.0	0.0	0.0	0.0	78.40885572001277	8.306738606359774	0.0	0.0	70.53081202343051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-622	3564.687149703764	10749.293178763826	2326.306177056987	10258.344614135514	5362.159779233934	3926.4029313891006	9274.61235170657	4222.679681675568	4444.609796516678	7759.013593151238	26026.958593980795	10304.609109501194	5957.029638579931	8348.644452447068	619.4308217284154	3808.379530067582	3070.633775086472	2657.709547201874	1124.2254141005228	6249.232716035067	3370.84713185415	735.5603742229601	1597.2677213512304	1071.7957469203375	0.0	6145.788855447587	8264.990724176589	6305.356858503837	4552.176221761691	1268.6069761064837	2388.549084675503	9438.903954595251	12656.949227785026	1824.848586422375	4480.507569640324	4975.614951632145	3631.8353735483192	4359.752425126468	4929.296146703993	9769.618078295645	10083.091853693422	4366.173107411844	2782.7664557598255	3825.5857257545144	19253.088773701835	5626.930707995631	6821.950032683559	1201.4549200726315	2529.206007396629	592.5350316652562	5845.411044278067	5243.707076399615	5758.167529644301	6788.536607149726	11865.598110062778	5203.662705212556	8050.9784359746745	4897.995241888936	15411.343284923281	7434.716096331166	5278.048572095208	2323.991248407883	3106.155721141092	13857.846395283283	5967.9720358485665	3226.7038719051166	30931.788145400802	5227.270211842176	5090.925047619752	6451.984896182719	5923.239931223891	3240.659657095417	16578.27635135487	31252.92066802618	8964.348428085848	4677.1312988444515	8240.306046834183	6630.805826100603	8659.180090880522	613.2161228410391	4032.7321392213985	21979.45656672498	10896.745079122518	9587.18409969045	4808.031621785042	5628.086980718907	6247.362172078374	2517.2950493478515	9120.796680891606	9342.40710985916	2343.282758384468	6118.181733279899	8060.361373643565	16678.576099013862	4189.122156768829	8771.665541314464	5156.565812319479	2457.2523919194236	25110.760191152913	10740.853510567998	7991.463573643518	6081.705075810285	9929.713989447891	15050.996429671346	2574.960351753661	2803.510625456657	7049.856536742872	6710.7991320788215	5330.037767799452	640.1849971351829	3221.2575435554245	3868.3543623670703	6882.013631618019	2010.6075707020143	1939.495093832676
PWY-6263	59.886049523175856	241.54904877554333	62.57156530181715	1074.4969887164655	155.58054566915428	1021.8211318502362	668.1613851444125	485.4262850126945	1088.9680920809421	26.76627495180745	389.89104305113585	75.33357399652758	0.0	139.761862678398	0.0	1327.956744500027	264.04745335037785	143.45326333709897	33.047530557831685	113.70966431720866	271.1208599040705	54.54050503648159	240.64841695955172	206.7445824658294	59.316347275939904	775.7932968962789	669.34280390687	2662.0586156819386	157.79689087175012	136.5076103722118	104.60391597783924	858.8088576157795	204.56970077991608	427.58276333705004	543.764955590992	412.71632008307057	697.4611851614569	927.9429385442745	685.1239144756111	1349.04089249436	863.4824077161941	453.63741374988064	458.3754231337852	217.8065396672415	201.7203517380676	347.17818989565404	202.37795183116828	231.25562615729723	266.8533883510482	96.10158378536556	609.6431128800803	17.8406313876439	37.92540844283478	192.79579408606176	1608.2777277086736	60.05668626825753	1719.9508824353345	1291.3614603331791	78.56546756061671	1414.4435091918135	396.52818902089695	60.2153594580837	380.7732619102753	2621.5483214996048	924.9251626415912	975.0291377208364	220.5669254232113	348.72976195579196	506.7331094457145	2340.2818114731194	1377.7907802826408	290.77874120278136	395.4327937244235	360.80855285576195	262.36723455234136	1368.4277516848413	66.88079782552552	1977.7022810020885	270.8438042481462	120.69020136889677	357.45875365143263	3123.1459311926724	461.861664214788	216.10163843064387	655.3637907291483	2199.138281967217	190.20302199752615	33.224261596677984	0.0	238.17076599455916	22.374358888117545	26.84610812917289	332.2623560617464	23.96566429483169	2532.075340150734	247.4841605415648	4449.573701495826	186.7543894833705	190.91407521536553	935.624790226538	395.2290819103442	1014.110637210295	284.9916835360487	1506.1413628518592	119.88029063175429	189.02838010881115	579.4181353400861	1186.0542838514773	763.9340058215225	61.260931426778384	70.56120984494873	156.95797857481682	157.99152378591455	410.9202774961128	17.519684129510257
PWY-6269	68.84953549210583	23042.00591217081	4654.346886134394	11163.511790241468	6822.253369473905	8300.286329371482	8009.402122206536	5467.563547852418	4787.308847075883	11177.087980355522	24585.57092627105	9134.851850517603	7509.244695000588	15136.93110103992	6231.159839412428	1932.4903894383663	1346.497500135542	1256.040388765146	148.93220998385033	13738.119549776111	2864.053188471769	267.15060928721596	1029.6207325911078	1853.4875962343983	2171.4983308764913	5589.170326627539	3826.213229426651	5264.59969297739	10132.505972420131	409.06552614778445	1470.1896299260552	5836.682014738105	10218.804361245891	538.5090313783667	1287.699527291958	11316.941671355122	978.8457767740844	5721.071973924328	9456.688198828777	6660.066844001787	6033.651600821935	2117.474263533409	1765.8713901299839	2763.0712739742835	15328.940639137107	3682.7899731237226	2713.086801219456	1238.910998413381	2689.0737772231996	1708.2384277074464	9114.784815789457	8070.182880630726	9097.899158799535	5239.7018556099065	13851.072123579184	2391.367472950185	11473.82428871351	2817.7481761764675	8745.574720493172	7493.761360505684	12453.969321223523	2803.1969507071058	3468.850526648735	10673.363606006234	1906.2699735506362	2074.8583050349957	29690.508040347515	1960.4579422890424	2299.6449956690913	4612.336573590724	5197.602615197063	2210.4243253837367	11439.565160033773	24474.59014587974	3573.7074081124006	2856.570766295107	6341.544604619455	2482.096555965059	6549.258844560545	360.5009645916209	7080.109575710684	24028.291908036706	12639.137731014544	16997.873900809136	5700.902443216278	5620.093648029885	6031.193008064441	4572.873613118696	6359.735076956318	10369.772078841735	276.71713495213663	4138.902994011975	9165.09298118583	24968.938192359805	4632.531571827574	9273.53110933348	2874.9272346055304	2774.49309050938	30700.97044175235	6827.736784809149	8344.943536963638	3888.6752357387663	10455.62013570909	7969.53797159995	5789.600815753847	1626.4698742850744	4228.824660609915	7252.399563070642	4982.405561128131	578.0410849000534	9830.19566511172	3242.257369239966	11728.789732476273	3475.504546221377	3097.8418749128164
PWY-6270	5732.792749471222	8581.891075424288	3961.962273177316	12451.388579430142	6267.192525741037	7192.252572400299	10532.160830654813	10577.804835805853	8157.114597871843	8665.045067115372	27257.885332601323	6136.054058749871	6778.676162157635	3794.747484806728	2915.9716676099774	6383.969284604383	5310.358907685127	3415.998632610469	3936.01836970934	9101.745529416008	5396.757726959191	2121.8975722086543	1678.2786730225164	3736.979185842978	3290.4405256706623	7617.362044869217	7646.549098609321	9682.281412025246	9568.18605777039	1679.5068853268422	2243.7993142623313	7660.5012099065225	4111.034841127831	1618.005395573181	5008.0591720111415	11939.459697259326	3395.115374446473	8765.317282868222	9529.274959940602	9693.39103690856	8785.368483736429	4973.598217741047	3096.26415374106	5704.1217777480115	5968.522262249232	4617.3464865348615	3646.3374095374224	2518.3932116199803	4895.167185006908	2847.204477180238	6517.225569975352	5376.747139364972	9010.132608022608	8826.511028536064	10274.16640992586	2768.582688726785	8226.361945960492	4074.844181322659	10019.7633873016	6302.112309695775	8113.757692609205	1696.7921645288352	5525.731564610158	15014.084101829938	6411.394934864088	6066.543435094811	10510.86778391396	5293.359219990822	5002.850252806948	5749.05335046503	4431.180514827977	4473.42206729343	11820.880192357508	13033.651311113794	5025.327813014475	4362.117999842922	10447.144219539232	7485.862507020099	2282.5008591960136	1167.5642296786523	9350.923078714064	19753.263465212407	10748.329531370926	15417.568761525257	9385.73284787126	5804.380087446148	6340.033341577375	3837.90409726456	7442.060549389137	4144.545426457499	1261.8776893420836	1205.6186237385418	7442.38570331562	4717.935007372641	6605.18264779053	7553.689293035609	2739.515369528806	2965.688473258367	15649.20498159302	7306.795415398008	6185.971384357801	4994.171091641999	10788.650149532583	13687.829666763639	4708.879218236839	4506.010019985073	6135.135267341231	5992.074897229921	4913.022326519259	813.107168209814	1192.3280090167345	3508.730405970998	8231.483821623564	3691.8288587383267	3236.5383204073605
PWY-6277	11169.296553740478	30609.49683657117	6963.703042562146	17755.60654039304	11118.8076483847	15059.405629420207	13801.983749333696	18709.76321799316	24627.861429645513	15010.129082668458	28453.236331199125	22712.564615573625	10876.887637171167	23392.692019588416	10949.087055732483	7605.778582424445	11094.03478086496	9221.181838820417	8327.882192205174	20484.84808688088	10324.808302688965	11313.062969967943	2959.402293950179	6636.02843250063	8024.928299581304	17258.38342844376	18688.598180723027	23621.05799505464	17536.516894222415	3816.335633210415	4118.473319544069	12707.290487647015	14813.151270608321	4031.266153563468	10635.488458107886	21884.017735635847	6842.291794709533	21113.05369433733	17654.354752862102	15318.785364700498	17063.979887876507	9843.191561507188	4712.250569918952	10754.86710823288	20124.954230789626	8833.6332222131	6256.36278894346	3063.4425022760756	8433.226958509184	8846.815148169253	12663.702141006672	12403.410583155266	15414.716759130286	13385.212727745888	17584.433845300016	20788.39941840777	14579.337985714981	6893.83448823686	17994.09994400215	9740.166039665417	16680.267250075518	3882.8867358781445	7957.337130727438	18434.109940437473	12878.608315038113	6635.109692228061	36447.507687601	8455.190790757202	8773.169903641454	7513.233862675339	6400.640763300436	7033.554418036134	14650.385095042053	33325.761457007015	7059.144707100523	5992.005395773478	7844.933780439566	12075.76215732726	10335.54565795652	2059.7681927315584	25397.8124317072	29989.78154748791	18523.795954932128	22613.45995609407	17599.285296673057	8398.418937676504	12541.28235427968	7376.551383585063	7081.219696341493	14179.837451050817	3274.7560872973804	7398.863839448667	12906.499252766507	33434.48688991246	11100.861639415549	14292.45231597058	5679.788523574021	4547.7650585856945	37002.69642524242	13099.357065251648	12671.550969046511	8365.52756426102	13051.292019173055	19841.764836213428	8342.22763836163	8112.856356905875	10511.842553047343	11041.737278096332	9135.087829099022	1281.1905196709477	13034.224126088646	12561.92434528066	17208.714370348174	5776.593448198522	5507.923432588157
PWY-6292	3739.8279693633062	2926.39270203052	1607.0233309966616	5159.529185987372	1903.1723871961067	2568.4030276348467	2741.2259011027672	5815.056420933458	21137.514957890067	1071.0802101350848	2828.5462135742905	2244.2167386864126	303.80940611056076	830.5507370535461	1754.290551036769	4129.785609314045	3167.1607249425074	2218.03515240064	1116.5605569679378	3177.985535559093	2369.601870057713	1721.3508486379535	565.5146008155494	1485.0840459490032	350.45042901400734	12549.563252457974	16117.716495899207	19236.94051580269	4727.291077010217	2874.471993155139	2685.035807712866	5747.128849528994	1319.1364241713648	3187.770110544084	7420.806326472244	12930.645136425668	3945.2678470468336	16432.338996196813	7394.242062153468	8632.79971904247	10655.850441142655	2965.6861948525116	863.7737656452342	3390.141538335811	1468.5502055001555	1128.856649110226	1028.032448026439	306.44315893320754	1761.8529104293123	500.33933016013856	1573.9118563528475	1215.4339714243445	2604.2788587329464	3780.8685357403806	779.1325900433092	773.3278214302625	2279.6872079870404	2506.3116306922766	2139.0980994234633	609.1987625508933	3823.071717339198	292.06495473633083	396.5834907990631	3239.1753861068673	6989.139618874151	2313.5483922229555	2135.5706533143607	1079.238064357567	2019.8147210729164	331.9684368886927	1280.689954540316	688.0335135276041	2100.7504841333853	2486.321192004546	1074.2736038625346	761.060778243284	335.14218076565936	5821.312759108341	653.0955002354561	358.20913090835234	2214.0853552944163	1052.120612483165	1606.7183150613023	458.9813263742505	9334.395863718211	144.20988348715537	1141.9418925704517	1173.038628896566	0.0	1035.108947097846	301.52059731812346	319.0592861987104	3370.7163354376867	2196.624963546621	3168.0059196508214	3111.5133643059016	966.7511611915755	1556.8726409479946	1032.4447171597533	2768.329087676052	3185.086494293765	2196.647805088835	1140.7277839885094	10609.29916513086	1444.8681766745829	3013.6449551609694	1173.6685596051357	1762.7955436615857	1339.7134289767225	55.19123640846466	157.64273473497198	156.281751268963	2224.6049677969286	884.5401478090613	254.7909072107288
PWY-6293	4228.22045667499	2480.1886573270776	1083.2165055714781	4575.376339331568	1768.8185035395647	3114.3101114898623	2586.251232547024	3789.0660450522955	18357.446344204556	950.1438804815733	1966.6657600249946	1328.40016638467	243.04673937127492	492.23011278140353	1969.0529344606864	3223.3913116857443	3491.303807143903	2954.9331479282196	1955.0400346624767	2123.241582475371	2788.454023923418	2732.463352746443	676.2677046264251	1187.695932437704	571.2394255004018	10643.411391792724	14385.680455392809	17468.59671333998	3271.1539331072286	2996.8965013107304	2357.481092431365	5465.651332665429	973.163856812155	3199.575689449046	8144.793618170911	8405.671510064898	4269.388255785358	13254.808733184695	6467.429153219022	7383.034042558745	9771.382765292852	3454.140357271954	877.5513717773034	3742.1333276077576	1588.7668465143272	632.3886519685533	1156.5058489823912	327.3335757660241	1899.314441437268	502.9733283095809	831.2879386257072	1011.6352724514463	2139.7682144859245	2683.0941162949343	506.7188621970787	594.6551402052756	1538.0153808999978	1902.703958643519	1170.6586214691224	558.4488632154632	2229.6969695893813	174.44028382348037	140.9039828153193	2621.6022614529925	7028.064537441934	1495.5073651710575	1604.5158853387875	1196.503469356927	2203.0804202100685	253.72791851058201	760.6677941597391	802.3215579347484	1547.628117453935	2933.870746244836	1155.8978898469315	190.8314782425541	275.4916760344951	5737.069887260912	369.7960870278428	292.970221476205	729.73773481631	860.3823429654391	1285.9742355762503	209.04597703373673	9200.674978253079	103.25975645330146	1013.1098959355157	991.6133789347358	0.0	879.8948976711422	265.59137881203094	414.9967197781269	2109.6256432383893	980.8227415509157	2029.845990857642	2353.4791274037943	787.5629897768123	1128.4467804514666	1053.9855503976091	2683.829509074774	1855.0942923794119	2223.493121375378	1148.124710145739	10014.527398518676	923.1016143284182	3260.9157593316745	791.4812646710559	1360.3637655301943	828.3611176114955	33.68403566953813	157.78241699914503	213.49260690515345	1732.8895675020322	642.0186448784586	352.5294851524882
PWY-6305	2816.6808313634688	11168.078004602521	3978.5537735019807	1856.6958496066661	3010.5632829235647	1030.0338976389096	2747.7552154925884	1090.8125784541726	5493.839941266334	4451.759475246945	6193.523518786945	3721.717057618954	2838.345056872932	2404.614522580998	1873.4715397161046	2237.236683750913	3207.4841332242827	3433.482419583923	2754.0038927746614	4903.660942825836	2142.8162235965506	4000.7980743401054	856.8268706373483	955.3394241836586	298.41691204924075	4017.6848612258655	4340.034727606726	4730.591740118573	3371.0441380367292	572.6119308888885	791.8506003757722	987.9492447225088	671.7609004896691	604.825038818672	855.3762011225091	4358.074433966311	1644.7749619666138	2771.622086350406	2197.9990993542356	1667.1419983015408	2705.838162859912	2286.1234440476364	964.5287732349616	1945.763680261681	1257.1164079766952	2658.2305354193513	953.3244532078917	541.4042702158887	1325.2292481434008	634.2335894283302	2625.9751881208467	2031.919884742282	6756.446354259797	2513.5377423929026	3438.29905419909	804.3825450378532	1490.8491207890245	3415.160564862604	4517.63086838277	1329.3245007364392	5264.274341768998	1423.524295363959	1403.258320328457	4901.052042742685	1594.8456469839707	3295.0353253880075	12196.576656764066	1784.1673997814441	1424.8622459172946	2137.0162313733913	2688.1181146693607	1945.4370527117724	1436.5700685589104	4340.7795526546715	2366.127149608618	1935.1651567185563	2286.032234460041	655.1307986982375	713.5407373778248	303.32238367796674	2699.756761603209	6249.2503296817085	7298.639211999853	4632.537568041485	5789.539574873154	3823.2289419885924	4908.110731170896	1280.7004234854348	59.620450805331714	305.9470399538791	78.81719486761038	18.475460802087945	5017.892434514836	4019.0619762903198	2699.294724875753	3836.5467419251618	3562.5305120154453	938.6250029101005	375.20352941344447	709.2013188949335	1333.4760651653644	1455.932740685149	381.3640378310531	3251.6143518774156	4256.756927802009	2172.5058981678458	2676.5208747943207	5148.403760284399	1028.4103951766494	226.59927186471526	2146.9170221597797	855.379082792675	4470.2780080399225	1713.747197977229	259.06748781744653
